Song_ID,Song_Name,Artist,Genre,Duration,Release_Year,Popularity,User_ID,User_Rating,Timestamp
Song_1703,Base tend contain someone,Olly Alexander,Jazz,111099,1999,70,User_68,3,2024-02-21 07:16:34.743069
Song_1704,Every own,Tom Bailey ,Pop,298212,2017,100,User_60,5,2022-03-06 15:59:48.461094
Song_1705,Whether hear pay,Dave Berry ,Indie,141906,1991,4,User_93,5,2021-06-10 15:41:47.506185
Song_1706,Maybe fact people,Monster Bobby,Rock,220862,2000,99,User_90,3,2021-02-03 11:58:00.552628
Song_1707,Box understand style,Graham Bonnet,Rock,325692,1991,98,User_4,4,2021-05-26 20:06:53.388029
Song_1708,With between,Max Bacon,Soul,153405,2004,17,User_33,5,2023-12-26 04:57:15.810846
Song_1709,Investment house feeling,Coldplay,Classical,166501,1990,40,User_78,2,2023-10-11 08:41:49.741920
Song_1710,Her behind together,Drake,Metal,289098,2016,77,User_38,5,2024-06-28 00:46:00.786228
Song_1711,Although ago,Bipolar Sunshine,Jazz,192082,2010,90,User_12,3,2020-01-15 03:13:11.791742
Song_1712,Mind education action,Mike Berry ,Country,195464,1999,76,User_54,3,2021-12-17 17:37:16.540576
Song_1713,Fish system develop,Ed Sheeran,Folk,138336,2005,18,User_57,3,2023-04-17 17:19:30.884298
Song_1714,Evening message shake return,Anttix,Soul,247816,2014,51,User_78,5,2024-01-30 00:47:20.160830
Song_1715,Tend work audience,James Abrahart,Blues,145292,1996,47,User_62,3,2024-03-27 13:13:15.854318
Song_1716,Whether represent,Max Bacon,Indie,165797,1998,59,User_75,3,2023-06-03 11:41:55.389596
Song_1717,Return consider many charge,Jeff Bannister ,Electronic/Dance,178475,2006,5,User_95,2,2020-05-27 16:20:25.001359
Song_1718,Discover attorney,Tom Bailey ,Blues,212019,1994,100,User_70,3,2024-03-05 12:11:00.484579
Song_1719,Yard night,Anohni,Classical,344064,2023,14,User_3,2,2020-02-18 22:02:46.832043
Song_1720,She property practice then,Angelle ,Classical,109826,1998,57,User_2,5,2024-03-14 15:51:07.638321
Song_1721,General admit whom than,Jeff Bannister ,Latin,158561,1994,65,User_47,2,2021-07-16 21:00:30.223756
Song_1722,Others thank second,BTS,Jazz,280513,2000,47,User_76,4,2024-04-29 07:47:11.541931
Song_1723,Culture star operation,Max Bacon,Jazz,331890,2024,74,User_21,2,2022-05-16 11:13:26.888513
Song_1724,Test responsibility development,Graham Bonney,Indie,170846,1994,82,User_46,3,2023-06-30 05:23:02.020768
Song_1725,Speech feeling occur memory,Dave Berry ,Hip-Hop/Rap,295325,2014,55,User_72,2,2021-01-24 17:19:26.778850
Song_1726,Present peace,Jazmin Bean,Electronic/Dance,96189,2014,8,User_11,2,2020-07-18 10:19:05.914991
Song_1727,Involve best fight,Daniel Boone (singer),Soul,322155,1996,49,User_90,3,2024-06-11 01:28:37.086184
Song_1728,Drug side agreement,Adele,Pop,181808,2001,31,User_74,3,2020-04-18 09:46:22.766596
Song_1729,Writer include call,Drake,K-pop,357945,2017,28,User_87,3,2020-12-07 17:56:19.325220
Song_1730,Measure establish,Ed Sheeran,Indie,130264,2004,86,User_57,5,2020-05-14 15:13:43.779095
Song_1731,Determine pass end,Tony Blackburn,Blues,102047,1993,23,User_5,4,2023-12-03 16:44:17.906049
Song_1732,Ago,Tony Blackburn,Classical,288007,2022,94,User_7,5,2024-12-22 00:06:19.786661
Song_1733,Type attack bring,Taylor Swift,Indie,234154,2009,68,User_63,1,2023-01-29 00:22:47.370824
Song_1734,Economy blue true clear,Taylor Swift,Country,70972,2022,36,User_89,2,2024-01-03 17:33:49.680731
Song_1735,Somebody tell easy,The Weeknd,Country,168756,2014,51,User_66,5,2020-10-18 22:31:16.147588
Song_1736,Conference executive piece,Angelle ,Folk,234196,1990,14,User_47,5,2021-04-03 05:51:15.163444
Song_1737,House begin leader,BTS,Classical,278434,2003,74,User_26,2,2024-06-24 00:19:31.595808
Song_1738,Teacher few,Mike Berry ,Pop,213501,1996,65,User_8,5,2024-10-10 17:21:42.113130
Song_1739,Down reflect serve born,Olly Alexander,Country,224123,1999,6,User_78,1,2024-11-01 05:55:03.609009
Song_1740,Build government think,Graham Bonnet,Classical,160782,1999,22,User_9,2,2021-06-22 17:22:35.030858
Song_1741,Speak democratic,Graham Bonney,Country,336463,2021,58,User_93,1,2021-04-07 10:11:41.658910
Song_1742,Cup result law,Lady Gaga,K-pop,202942,1999,55,User_43,1,2024-02-28 23:50:09.761988
Song_1743,Message contain pull,BTS,Hip-Hop/Rap,109465,2021,61,User_24,4,2023-05-18 10:59:59.461768
Song_1744,Continue hour,Max Bacon,Indie,83564,2014,94,User_21,3,2022-11-13 01:21:44.857745
Song_1745,Table what identify,Graham Bonney,Blues,119244,2019,22,User_87,1,2024-02-24 20:04:49.357672
Song_1746,Participant program,Heather Baron-Gracie,Soul,233213,2002,35,User_55,5,2022-07-03 05:35:59.929515
Song_1747,Let center,Ben Adams,Pop,167142,2001,52,User_23,1,2020-08-25 19:09:45.539977
Song_1748,Type rest,Lee Baxter ,Pop,229241,2002,82,User_21,5,2020-01-09 02:02:25.109550
Song_1749,Future less fund,Lee Baxter ,Indie,105525,2000,21,User_61,4,2022-08-01 08:43:13.744026
Song_1750,Ahead direction report,Graham Bonney,Country,245511,2017,75,User_92,2,2023-02-26 16:18:07.709758
Song_1751,Course yourself cut,Anttix,Reggae,85418,1992,1,User_65,3,2023-07-21 08:20:34.602749
Song_1752,Still somebody since,Drake,Latin,127166,2012,6,User_81,3,2022-02-18 00:54:38.638540
Song_1753,Approach lay maybe,Tom Bailey ,Reggae,216487,2003,70,User_99,4,2023-09-10 18:23:18.449276
Song_1754,Piece produce,Andy Bell ,Metal,106497,1996,80,User_49,2,2023-07-07 17:47:43.418162
Song_1755,Letter role,Adele,Blues,247971,2008,99,User_36,1,2023-01-17 16:42:16.453339
Song_1756,Research,Black,Jazz,216716,2022,87,User_97,1,2021-04-16 07:53:00.528526
Song_1757,Every mother plant manage,Drake,Metal,179865,1992,42,User_67,5,2022-11-13 07:45:31.316404
Song_1758,Turn quickly,Ben Adams,Hip-Hop/Rap,79017,2023,91,User_36,5,2021-04-02 15:59:56.132983
Song_1759,Culture factor,Adele,Hip-Hop/Rap,83848,2009,100,User_32,2,2021-11-20 10:08:46.632825
Song_1760,Such player,Tom Bailey ,Rock,61687,1994,74,User_51,1,2023-06-14 23:09:43.689318
Song_1761,Around growth,Jason Bonham,Country,182597,1999,9,User_100,4,2021-05-07 07:34:10.044654
Song_1762,Trade list six,Anttix,Metal,200824,2012,14,User_45,4,2020-04-24 03:17:10.757101
Song_1763,Trouble,James Arthur,Metal,324617,2010,94,User_26,1,2020-09-18 20:17:43.174581
Song_1764,To claim security,Daniel Boone (singer),Rock,314650,2017,39,User_93,4,2021-05-05 15:35:25.102943
Song_1765,Choose both imagine,Drake,Folk,83900,1998,50,User_18,1,2024-03-14 07:28:12.112321
Song_1766,Shake different hard,James Arthur,Jazz,276786,2002,3,User_95,4,2024-11-09 21:35:27.731683
Song_1767,Hundred,James Arthur,Indie,176800,2004,18,User_17,5,2022-05-07 01:13:21.345820
Song_1768,Hope business,Graham Bonnet,Blues,115521,2020,88,User_97,5,2024-06-17 06:33:09.646797
Song_1769,Over serious window,Ben Adams,Blues,125207,1993,49,User_48,1,2022-07-26 14:00:11.593763
Song_1770,Music similar material,Anttix,Indie,254065,2002,8,User_22,1,2023-06-21 15:43:20.422578
Song_1771,Call whatever single,Tommy Bastow,Soul,325621,2019,49,User_36,5,2020-02-23 07:53:51.500165
Song_1772,Before worry away,Anohni,Jazz,314880,1996,61,User_8,5,2024-02-05 11:02:31.703977
Song_1773,Yet doctor carry,Ben Adams,Country,247612,1995,16,User_10,2,2023-03-18 16:05:39.243409
Song_1774,Either give,Tom Bailey ,Folk,92451,1993,31,User_62,1,2024-05-08 13:34:54.411330
Song_1775,Show where,Anttix,Hip-Hop/Rap,167305,1994,12,User_56,1,2023-03-07 06:23:32.813265
Song_1776,Effect political,Tom Bailey ,Soul,323807,1994,89,User_11,5,2020-08-11 10:47:15.580400
Song_1777,Personal successful,Declan Bennett,Folk,183523,2021,17,User_22,2,2021-10-09 05:02:44.339984
Song_1778,Even phone,Jimmy Bilsbury,Folk,91645,2010,32,User_27,2,2020-07-23 06:56:35.743790
Song_1779,Charge issue,Jeff Bannister ,Jazz,308244,1998,98,User_35,1,2023-06-17 06:52:42.108017
Song_1780,Matter book,Angelle ,Classical,291971,2022,24,User_35,3,2020-01-21 06:45:39.117558
Song_1781,Similar piece himself,Taylor Swift,Indie,68044,2000,20,User_83,2,2022-07-09 12:50:45.130780
Song_1782,Fast industry article chance,Angelle ,Classical,235143,1997,96,User_6,1,2024-08-12 04:17:41.495669
Song_1783,Every role base maintain,Tommy Bastow,Folk,274233,2010,86,User_21,4,2023-06-26 01:51:53.115666
Song_1784,Image,Anohni,Jazz,121784,1991,82,User_68,3,2020-05-23 21:15:31.328521
Song_1785,Choice hair,Olly Alexander,Country,118850,2001,4,User_32,4,2020-06-29 05:46:34.001459
Song_1786,Successful character actually,Billie Eilish,Jazz,330023,2017,77,User_28,4,2020-08-15 08:58:44.066912
Song_1787,Notice support,Ed Sheeran,Blues,157954,1995,49,User_71,3,2022-07-02 20:06:08.804820
Song_1788,Mr,Daniel Boone (singer),K-pop,124053,1993,37,User_100,3,2023-06-27 18:19:38.543780
Song_1789,Series instead exactly,Jeff Bannister ,Classical,90874,1993,100,User_12,1,2023-11-18 10:58:14.115321
Song_1790,Free picture way,Angelle ,Reggae,208794,2023,4,User_2,4,2023-01-19 00:49:01.393771
Song_1791,Forward event,Ben Adams,Classical,341902,2007,73,User_68,5,2022-06-11 00:15:20.351161
Song_1792,Through indicate true,Anohni,Latin,234094,2014,33,User_97,4,2024-07-17 02:00:04.422141
Song_1793,In election herself,Ross Antony,Folk,256634,2020,62,User_56,5,2022-08-17 22:55:44.585932
Song_1794,Enjoy necessary,Marc Almond,Rock,82976,2012,97,User_68,1,2023-11-01 17:27:44.134423
Song_1795,Always federal,Billie Eilish,Indie,196256,2006,51,User_39,3,2021-01-24 14:42:30.360587
Song_1796,Resource culture sister,Nick Berry,Reggae,200142,2003,12,User_48,5,2022-12-19 08:35:27.871895
Song_1797,Near notice live PM,Ben Adams,Metal,300512,2002,19,User_27,3,2023-05-23 00:53:03.268271
Song_1798,Ability gun,Bruno Mars,Soul,158716,2010,7,User_80,1,2024-05-13 12:56:01.702827
Song_1799,Rock design,Heather Baron-Gracie,Rock,60688,1992,70,User_35,5,2022-11-29 14:01:55.596255
Song_1800,Become toward might,BTS,Blues,314381,1998,68,User_20,3,2022-11-15 17:10:05.341242
Song_1801,Early watch wall,Lady Gaga,K-pop,64992,2004,38,User_33,3,2021-07-27 23:54:57.327288
Song_1802,Every assume,Adele,Electronic/Dance,152822,2022,94,User_98,5,2024-01-09 12:02:46.672377
Song_1803,Instead bring least,Andy Bell ,Latin,99790,2003,87,User_9,5,2024-10-04 17:48:16.840906
Song_1804,While can,Tommy Bastow,Latin,215512,2004,51,User_82,3,2023-03-16 05:41:01.790270
Song_1805,Owner hope,Rick Astley,Blues,275771,1992,72,User_50,2,2023-09-02 02:45:05.547702
Song_1806,Stop animal,Declan Bennett,Blues,320749,2009,8,User_10,3,2022-01-21 06:29:32.722680
Song_1807,That night,Dave Berry ,Country,162550,2013,38,User_48,4,2022-03-05 01:52:33.193089
Song_1808,Agreement note,Declan Bennett,Country,215017,1995,15,User_40,3,2020-02-27 17:37:32.105442
Song_1809,Together own art,Mike Berry ,Hip-Hop/Rap,185046,2013,85,User_90,3,2023-09-02 04:54:13.479630
Song_1810,Try travel believe,Tom Bailey ,Latin,117279,2021,66,User_92,2,2021-10-10 20:08:30.725228
Song_1811,Stop,Dave Berry ,K-pop,231064,2007,8,User_77,5,2021-08-23 14:45:08.545267
Song_1812,Last consumer,Heather Baron-Gracie,Pop,359821,2018,62,User_4,5,2023-05-17 14:37:01.884731
Song_1813,On listen and,Kevin Ayers,Country,350930,1999,9,User_95,2,2023-02-05 19:47:39.137123
Song_1814,Quite fly nothing,Jason Bonham,Metal,68162,1990,49,User_74,2,2021-09-02 00:49:03.210858
Song_1815,Our laugh,Marc Almond,Electronic/Dance,286693,1991,85,User_6,4,2024-07-28 01:33:46.062862
Song_1816,Since voice,Peter Beckett,Jazz,198039,2019,71,User_24,4,2020-07-02 02:37:44.756869
Song_1817,Some image,Olly Alexander,Indie,76461,1998,77,User_13,2,2022-02-22 16:45:20.399664
Song_1818,Natural pattern,Declan Bennett,Classical,150031,2004,89,User_17,1,2025-01-21 15:39:15.200127
Song_1819,Law,Tony Blackburn,Indie,192263,2006,57,User_68,2,2022-02-08 19:35:43.698477
Song_1820,Yard instead scientist,Bruno Mars,Soul,164051,1990,46,User_19,5,2024-07-18 21:28:44.723236
Song_1821,Serious nearly,Taylor Swift,Latin,263683,2018,64,User_25,3,2022-08-02 20:29:20.547789
Song_1822,Animal television leg,Rick Astley,Pop,183829,2009,64,User_64,4,2021-03-02 06:38:56.352820
Song_1823,Born former,Angelle ,Pop,305554,2011,71,User_85,4,2024-04-06 18:48:09.148236
Song_1824,Sing,Graham Bonnet,Latin,116488,1997,52,User_95,5,2022-09-15 20:32:22.406273
Song_1825,Former whose,Taylor Swift,Rock,316880,2001,45,User_27,5,2023-09-20 13:12:00.004266
Song_1826,Participant town surface with,BTS,Soul,274275,1995,13,User_85,5,2020-04-25 10:59:59.695477
Song_1827,Poor husband,Ben Adams,Metal,210148,2009,10,User_59,5,2025-01-05 17:57:30.296060
Song_1828,Southern best,Tommy Bastow,Electronic/Dance,225126,1993,16,User_50,3,2024-09-15 20:49:41.878435
Song_1829,Responsibility seven response,James Arthur,Country,282066,2014,35,User_67,2,2022-09-28 10:50:29.364738
Song_1830,Me how,Adele,Metal,61862,2012,11,User_68,3,2023-03-28 14:30:41.086519
Song_1831,Music number,Daniel Bedingfield,Rock,83264,1990,21,User_55,2,2024-03-28 19:01:33.477091
Song_1832,Show record,Declan Bennett,Latin,214647,2020,35,User_3,2,2022-10-01 07:18:39.741042
Song_1833,Perform before everyone,Sam Bloom,Rock,303977,1992,60,User_86,5,2022-02-07 17:50:54.384852
Song_1834,Heart,Lee Baxter ,Blues,180224,1990,49,User_75,5,2024-05-29 09:06:16.723759
Song_1835,Bad myself chair,Tommy Bastow,Reggae,227430,2024,90,User_66,1,2024-02-19 17:19:19.013430
Song_1836,Its most,Tony Blackburn,Pop,208043,1998,42,User_50,5,2023-01-11 09:11:07.642902
Song_1837,Budget,Tom Bailey ,Rock,186699,2007,59,User_46,2,2022-06-07 09:45:56.379690
Song_1838,Say play season hair,Graham Bonney,Rock,267307,2011,54,User_62,2,2022-04-18 18:27:14.702726
Song_1839,Record like decide,Adele,Electronic/Dance,220375,2013,6,User_62,1,2023-11-28 12:09:19.236896
Song_1840,Race position nearly,The Weeknd,Folk,171918,1994,23,User_31,1,2023-05-19 23:00:40.611612
Song_1841,Control hour,BTS,Latin,208878,2018,24,User_71,2,2024-05-29 22:29:23.026762
Song_1842,Break street provide serious,Tony Blackburn,K-pop,90661,1992,95,User_20,3,2023-11-28 04:26:06.596511
Song_1843,Worry set quality,Sam Bloom,Latin,268536,1996,64,User_49,2,2020-06-30 20:23:43.909039
Song_1844,Apply audience north,BTS,K-pop,109379,1999,57,User_57,2,2024-03-13 07:24:16.312054
Song_1845,Deep community born,Anohni,Blues,191333,2010,30,User_27,4,2022-06-04 15:01:57.281835
Song_1846,Wrong design cup,Taylor Swift,Metal,109831,2003,89,User_42,5,2021-11-20 23:34:50.157924
Song_1847,Card,Ben Adams,Jazz,108569,1991,33,User_22,4,2020-06-03 18:23:21.615169
Song_1848,Word,Tony Blackburn,Latin,152348,2005,35,User_71,4,2020-04-16 16:15:04.145804
Song_1849,Third soldier mention energy,Adele,Blues,192940,2004,83,User_6,2,2022-09-25 16:42:11.727105
Song_1850,Decide wonder culture,Billie Eilish,Reggae,180595,2015,8,User_22,1,2022-10-13 05:23:53.674300
Song_1851,Specific really,Anttix,Hip-Hop/Rap,87783,2024,3,User_69,5,2021-02-03 06:19:15.605443
Song_1852,True avoid writer,James Blunt,Latin,276133,2008,65,User_62,2,2023-10-30 14:30:34.938089
Song_1853,Vote rest remain,Graham Bonney,K-pop,327121,1995,37,User_70,4,2022-12-19 05:30:40.391881
Song_1854,Claim response ok,Adele,Latin,142189,2005,66,User_90,4,2024-04-04 21:25:49.056509
Song_1855,American this cause nation,Coldplay,Indie,115823,2008,43,User_86,5,2024-12-10 03:15:27.502420
Song_1856,Charge after,Billie Eilish,Latin,123825,1993,84,User_25,5,2020-03-17 16:55:04.483515
Song_1857,Foreign wear green,Jason Bonham,Indie,66903,2015,67,User_8,1,2021-09-05 01:51:07.584726
Song_1858,Drug night look,Billie Eilish,Jazz,170121,1999,100,User_26,4,2023-04-09 05:24:34.636707
Song_1859,Here Mrs,Marc Almond,Indie,217832,2018,66,User_50,4,2024-07-02 10:21:18.124462
Song_1860,Force ready box,James Blunt,Metal,90092,2003,86,User_28,1,2020-08-14 09:16:34.107452
Song_1861,Full enter,Andy Bell ,Electronic/Dance,160276,2010,36,User_39,4,2024-11-17 04:25:27.994246
Song_1862,Son final piece,James Blunt,Jazz,87196,1990,59,User_49,4,2020-07-13 13:32:13.174049
Song_1863,Which Congress,James Abrahart,Soul,209420,1999,15,User_35,1,2022-11-11 15:03:44.692003
Song_1864,Add,Drake,Reggae,143782,1997,15,User_34,3,2022-08-22 09:58:54.473786
Song_1865,Miss situation,Heather Baron-Gracie,Jazz,148807,2008,45,User_81,1,2023-07-19 23:27:35.677479
Song_1866,Show occur,Adele,Country,229936,2013,85,User_80,5,2022-06-09 19:31:45.747854
Song_1867,People play boy,Ben Adams,Folk,68577,2008,98,User_77,1,2023-05-07 15:31:43.371908
Song_1868,Own hair somebody,Ross Antony,Pop,304663,2022,52,User_29,2,2024-10-11 19:52:56.001454
Song_1869,Fine crime actually,Graham Bonney,Indie,145669,2019,95,User_34,2,2021-01-13 22:24:23.995626
Song_1870,Through whom,Ross Antony,Reggae,105970,2005,52,User_19,4,2024-08-11 01:45:56.029825
Song_1871,Many per,Angelle ,K-pop,108326,2013,79,User_87,2,2020-05-13 02:45:53.921246
Song_1872,Yet chance,Andy Bell ,Country,107121,1996,50,User_77,4,2024-12-04 23:28:33.305957
Song_1873,Seek reality difference,Lady Gaga,Latin,359693,2013,30,User_41,3,2020-01-22 22:03:51.702634
Song_1874,Hotel ground bed,Anttix,Electronic/Dance,274130,2017,90,User_92,5,2020-06-03 23:26:43.474471
Song_1875,Hundred media already,Monster Bobby,Country,283297,1996,57,User_32,1,2024-06-24 17:07:30.806157
Song_1876,Look,James Arthur,Metal,347161,1998,99,User_9,2,2024-04-14 17:57:11.547394
Song_1877,American business bad,Jeff Bannister ,Jazz,194624,1992,41,User_84,2,2023-12-04 00:20:52.769026
Song_1878,Report admit itself,Rick Astley,Classical,237744,2005,29,User_21,1,2024-06-22 12:50:32.029607
Song_1879,Their long sort,Daniel Bedingfield,Soul,274059,2009,64,User_72,4,2024-12-09 19:07:04.331992
Song_1880,Under again nice water,Taylor Swift,Soul,260774,1996,99,User_64,4,2022-09-04 05:18:09.963040
Song_1881,Growth agency,Stevie Appleton,Classical,113468,2019,45,User_25,3,2023-11-07 06:46:32.475736
Song_1882,Threat own read,Bruno Mars,Classical,312307,1998,15,User_58,3,2021-08-03 15:40:41.123144
Song_1883,Exist decade require,Tom Bailey ,Rock,242339,2019,41,User_47,4,2024-09-11 14:02:23.143977
Song_1884,Out ok well,Graham Bonnet,Latin,88375,2021,94,User_16,2,2020-02-21 11:47:55.010379
Song_1885,Often attention she,Declan Bennett,Country,186953,1990,98,User_97,5,2024-04-02 23:35:35.799437
Song_1886,History investment,Kevin Ayers,Soul,87346,2004,33,User_98,4,2021-06-15 08:17:37.212848
Song_1887,Factor class president,Lee Baxter ,Latin,279538,2019,92,User_43,3,2022-12-05 13:58:02.230713
Song_1888,Husband not,Ed Sheeran,Indie,303797,2020,2,User_12,3,2021-10-07 07:40:08.021604
Song_1889,Watch art lot,Tommy Bastow,Rock,322386,2009,88,User_56,3,2024-09-03 10:23:26.426018
Song_1890,Easy recognize,Monster Bobby,Jazz,202707,2022,80,User_15,2,2021-04-14 22:38:10.284158
Song_1891,Maintain science,Lady Gaga,Jazz,357569,2003,92,User_19,1,2021-01-10 18:48:32.692815
Song_1892,How bag soon,Monster Bobby,Metal,318154,2000,79,User_38,1,2023-08-12 05:08:11.220674
Song_1893,Fear hair fire instead,Billie Eilish,Hip-Hop/Rap,105630,2021,73,User_44,2,2020-12-23 04:52:24.024038
Song_1894,Single money,Jimmy Bilsbury,Soul,97794,1998,57,User_22,2,2020-07-16 04:21:45.305962
Song_1895,Hot onto table,James Abrahart,Folk,129799,1995,58,User_62,3,2023-09-08 02:11:47.080569
Song_1896,Really traditional,Daniel Boone (singer),Indie,288490,2002,32,User_44,5,2024-05-13 16:03:17.923013
Song_1897,Girl term,Kevin Ayers,Metal,223993,2006,90,User_54,5,2021-04-25 17:02:30.277453
Song_1898,Dog art beautiful,Dave Berry ,Indie,157850,2002,100,User_71,4,2020-01-23 21:22:35.076194
Song_1899,Determine billion,Andy Bell ,Classical,296083,2015,37,User_32,1,2022-07-17 09:20:19.253345
Song_1900,Time,Andy Bell ,Folk,128288,2022,77,User_61,3,2024-05-10 17:53:05.503610
Song_1901,Admit,Jazmin Bean,Rock,216648,1995,60,User_73,2,2020-05-20 03:17:01.766907
Song_1902,Decade down minute,Reena Bhardwaj,K-pop,216707,1998,65,User_56,5,2024-02-14 20:01:19.963622
Song_1903,Sound list stage,Bruno Mars,Pop,316041,1991,27,User_36,3,2021-07-28 01:29:15.026414
Song_1904,Student action accept key,Sam Bloom,Jazz,353342,2009,31,User_60,2,2021-05-03 13:25:34.704397
Song_1905,Seem young piece,Ben Adams,Metal,222122,1995,73,User_52,4,2020-03-16 16:10:22.489197
Song_1906,Democrat would care,Kevin Ayers,Latin,92699,2017,82,User_46,3,2024-12-28 23:02:06.902904
Song_1907,Write until describe,Andy Bell ,Country,297813,1993,59,User_88,1,2020-06-12 09:07:56.124146
Song_1908,Thus task tonight any,Bipolar Sunshine,Indie,347133,2020,50,User_75,1,2023-02-25 21:54:13.955475
Song_1909,Business few,James Arthur,Rock,213015,2006,78,User_37,1,2023-07-01 11:06:03.063312
Song_1910,Decide space,Mike Berry ,Electronic/Dance,121751,2004,41,User_68,5,2022-09-09 12:52:47.906065
Song_1911,Dark table top,Declan Bennett,Reggae,275371,2022,98,User_3,1,2021-06-30 11:23:51.446715
Song_1912,Action play,Heather Baron-Gracie,Indie,315603,2022,36,User_66,1,2020-10-30 00:09:03.399368
Song_1913,Every decide soon today,Taylor Swift,Folk,90453,2020,29,User_67,2,2024-12-31 01:16:30.740506
Song_1914,Instead something customer three,Adele,Classical,128271,2019,44,User_81,1,2020-06-16 09:54:24.050267
Song_1915,Smile matter,Anttix,Indie,197228,2001,86,User_30,5,2020-03-13 09:54:13.999205
Song_1916,Prepare until,Ed Sheeran,Metal,258257,2020,70,User_87,2,2024-04-08 16:50:31.664053
Song_1917,Out bring contain,Stevie Appleton,Rock,184675,2000,17,User_56,5,2024-09-28 16:17:29.100805
Song_1918,Community dinner body deal,Drake,Folk,267526,1993,67,User_85,5,2021-09-01 16:40:32.328293
Song_1919,Interview hotel off,Olly Alexander,Jazz,245525,2015,91,User_73,1,2022-05-07 19:31:32.374343
Song_1920,Possible until,Sam Bloom,Soul,289993,1995,39,User_5,5,2023-06-01 11:57:28.885590
Song_1921,Share certain,Kevin Ayers,Latin,209287,2003,65,User_78,3,2020-02-25 08:31:03.280474
Song_1922,Miss through cultural spend,Marc Almond,Pop,335420,2005,100,User_4,1,2022-01-06 01:23:15.119226
Song_1923,Pick hit blood,Ross Antony,Electronic/Dance,256639,1990,40,User_47,3,2021-05-14 02:59:50.884071
Song_1924,Federal,Sam Bloom,Classical,156481,1996,100,User_39,4,2021-06-22 17:33:26.904847
Song_1925,Stop raise,Black,K-pop,168603,2003,50,User_11,5,2021-08-21 21:28:23.145884
Song_1926,Must medical whatever,Reena Bhardwaj,Reggae,176665,2020,82,User_27,3,2024-06-11 18:41:13.610938
Song_1927,Discussion account,Adele,Indie,267373,1994,62,User_1,2,2022-09-16 21:58:01.458193
Song_1928,Rule senior hour,Taylor Swift,Country,236785,1992,87,User_7,1,2020-12-22 16:52:58.860968
Song_1929,Realize teach,Ed Sheeran,Classical,131305,1997,12,User_86,1,2021-08-10 09:46:30.720614
Song_1930,Establish boy production support,Declan Bennett,Soul,106198,2019,77,User_42,1,2024-03-21 13:54:51.824486
Song_1931,Mean garden amount,Daniel Bedingfield,Indie,347320,1992,60,User_71,1,2020-11-11 05:21:01.783449
Song_1932,Me save hotel,Bipolar Sunshine,Country,83335,2008,88,User_26,2,2021-02-20 20:29:13.105729
Song_1933,Single change first,Lady Gaga,Metal,335335,2019,19,User_17,1,2020-10-30 18:21:30.765396
Song_1934,Avoid walk same,Tom Bailey ,Jazz,226054,1998,97,User_40,3,2022-12-05 16:16:08.682876
Song_1935,Build,Rick Astley,Electronic/Dance,60552,2006,88,User_85,3,2024-08-10 07:06:45.228761
Song_1936,Culture high source,BTS,Blues,336684,1995,12,User_19,3,2024-03-29 15:12:33.217626
Song_1937,Effort,Ben Adams,K-pop,291753,2015,100,User_14,1,2023-10-03 00:17:07.942779
Song_1938,Especially family avoid,Andy Bell ,Hip-Hop/Rap,178495,1999,71,User_97,4,2022-06-17 09:21:46.081559
Song_1939,Station citizen,Reena Bhardwaj,Hip-Hop/Rap,81350,2016,84,User_26,5,2021-05-09 11:42:42.029990
Song_1940,Government soldier,Monster Bobby,K-pop,203591,2022,74,User_15,2,2022-04-11 01:37:05.589068
Song_1941,Physical interest,Daniel Boone (singer),Blues,282627,2015,17,User_10,5,2022-04-20 04:55:41.994183
Song_1942,Watch strong,Tom Bailey ,K-pop,147014,2023,59,User_58,4,2022-04-23 02:40:32.498734
Song_1943,Reflect onto among,Declan Bennett,Pop,141304,2003,25,User_59,5,2022-04-19 21:39:38.633635
Song_1944,Citizen think,Jimmy Bilsbury,K-pop,203236,2015,61,User_53,2,2022-08-02 09:26:09.720793
Song_1945,None brother,Bipolar Sunshine,Rock,193160,2020,17,User_32,5,2020-11-25 19:03:18.593894
Song_1946,Feeling good,Graham Bonnet,Rock,224124,2020,4,User_86,2,2021-07-22 14:20:15.604968
Song_1947,Run perhaps,Graham Bonney,Classical,344818,1991,97,User_9,2,2023-07-07 06:23:32.593111
Song_1948,Long feel,Rick Astley,Metal,216003,2021,83,User_62,5,2021-11-01 22:11:55.522109
Song_1949,Pick guy,Black,Classical,293053,2006,29,User_43,2,2021-06-06 03:09:36.378099
Song_1950,Paper second campaign,Nick Berry,Reggae,224698,2012,39,User_36,1,2021-08-04 06:11:23.809911
Song_1951,Dinner on,Graham Bonnet,Country,107475,1994,51,User_4,1,2023-06-12 21:14:33.465017
Song_1952,Everything maybe,Sam Bloom,Hip-Hop/Rap,114581,1992,15,User_52,2,2024-09-01 18:00:34.172402
Song_1953,Nature several,Daniel Boone (singer),Soul,235852,2011,19,User_55,1,2023-08-09 01:22:37.414284
Song_1954,Local forward,Adele,Hip-Hop/Rap,132903,2001,47,User_78,4,2021-12-12 08:36:00.993834
Song_1955,Among up buy,Rick Astley,Classical,206813,2002,2,User_3,3,2023-08-12 14:57:55.732615
Song_1956,Wrong only,Drake,Metal,124382,2014,25,User_91,5,2020-08-01 13:21:51.600540
Song_1957,Tend during authority message,Ed Sheeran,Pop,160353,2018,80,User_64,4,2023-04-23 02:56:19.987289
